parent_id,family_id,parent_role,birth_year_demo,baseline_age_at_first_child_demo,country_context_demo,parent_record_created_at_demo
P-000196,FAM-000196,father,1982,26,CONTEXT_B,2026-07-15
M-000196,FAM-000196,mother,1988,20,CONTEXT_A,2026-07-15
P-000197,FAM-000197,father,1974,31,CONTEXT_B,2026-07-15
M-000197,FAM-000197,mother,1979,26,CONTEXT_A,2026-07-15
P-000198,FAM-000198,father,1966,40,CONTEXT_A,2026-07-15
M-000198,FAM-000198,mother,1968,38,CONTEXT_A,2026-07-15
P-000199,FAM-000199,father,1973,31,CONTEXT_A,2026-07-15
M-000199,FAM-000199,mother,1976,28,CONTEXT_B,2026-07-15
P-000200,FAM-000200,father,1977,27,CONTEXT_A,2026-07-15
M-000200,FAM-000200,mother,1975,29,CONTEXT_C,2026-07-15
P-000201,FAM-000201,father,1965,34,CONTEXT_B,2026-07-15
M-000201,FAM-000201,mother,1971,28,CONTEXT_B,2026-07-15
P-000202,FAM-000202,father,1974,26,CONTEXT_A,2026-07-15
M-000202,FAM-000202,mother,1976,24,CONTEXT_B,2026-07-15
P-000203,FAM-000203,father,1969,29,CONTEXT_C,2026-07-15
M-000203,FAM-000203,mother,1974,24,CONTEXT_B,2026-07-15
P-000204,FAM-000204,father,1973,30,CONTEXT_A,2026-07-15
M-000204,FAM-000204,mother,1969,34,CONTEXT_A,2026-07-15
P-000205,FAM-000205,father,1957,43,CONTEXT_C,2026-07-15
M-000205,FAM-000205,mother,1965,35,CONTEXT_A,2026-07-15
P-000206,FAM-000206,father,1982,26,CONTEXT_A,2026-07-15
M-000206,FAM-000206,mother,1982,26,CONTEXT_A,2026-07-15
P-000207,FAM-000207,father,1975,24,CONTEXT_A,2026-07-15
M-000207,FAM-000207,mother,1977,22,CONTEXT_A,2026-07-15
P-000208,FAM-000208,father,1974,28,CONTEXT_B,2026-07-15
M-000208,FAM-000208,mother,1979,23,CONTEXT_A,2026-07-15
P-000209,FAM-000209,father,1965,35,CONTEXT_B,2026-07-15
M-000209,FAM-000209,mother,1965,35,CONTEXT_B,2026-07-15
P-000210,FAM-000210,father,1972,28,CONTEXT_A,2026-07-15
M-000210,FAM-000210,mother,1970,30,CONTEXT_A,2026-07-15
P-000211,FAM-000211,father,1982,26,CONTEXT_C,2026-07-15
M-000211,FAM-000211,mother,1977,31,CONTEXT_C,2026-07-15
P-000212,FAM-000212,father,1973,27,CONTEXT_C,2026-07-15
M-000212,FAM-000212,mother,1970,30,CONTEXT_B,2026-07-15
P-000213,FAM-000213,father,1972,34,CONTEXT_A,2026-07-15
M-000213,FAM-000213,mother,1977,29,CONTEXT_A,2026-07-15
P-000214,FAM-000214,father,1980,25,CONTEXT_B,2026-07-15
M-000214,FAM-000214,mother,1977,28,CONTEXT_A,2026-07-15
P-000215,FAM-000215,father,1968,30,CONTEXT_A,2026-07-15
M-000215,FAM-000215,mother,1971,27,CONTEXT_B,2026-07-15
P-000216,FAM-000216,father,1973,33,CONTEXT_C,2026-07-15
M-000216,FAM-000216,mother,1972,34,CONTEXT_B,2026-07-15
P-000217,FAM-000217,father,1978,28,CONTEXT_A,2026-07-15
M-000217,FAM-000217,mother,1979,27,CONTEXT_A,2026-07-15
P-000218,FAM-000218,father,1973,30,CONTEXT_A,2026-07-15
M-000218,FAM-000218,mother,1977,26,CONTEXT_A,2026-07-15
P-000219,FAM-000219,father,1975,31,CONTEXT_A,2026-07-15
M-000219,FAM-000219,mother,1974,32,CONTEXT_A,2026-07-15
P-000220,FAM-000220,father,1969,35,CONTEXT_A,2026-07-15
M-000220,FAM-000220,mother,1972,32,CONTEXT_A,2026-07-15
P-000221,FAM-000221,father,1965,39,CONTEXT_A,2026-07-15
M-000221,FAM-000221,mother,1971,33,CONTEXT_A,2026-07-15
P-000222,FAM-000222,father,1971,33,CONTEXT_A,2026-07-15
M-000222,FAM-000222,mother,1968,36,CONTEXT_A,2026-07-15
P-000223,FAM-000223,father,1973,31,CONTEXT_A,2026-07-15
M-000223,FAM-000223,mother,1974,30,CONTEXT_B,2026-07-15
P-000224,FAM-000224,father,1968,33,CONTEXT_A,2026-07-15
M-000224,FAM-000224,mother,1975,26,CONTEXT_A,2026-07-15
P-000225,FAM-000225,father,1971,29,CONTEXT_B,2026-07-15
M-000225,FAM-000225,mother,1973,27,CONTEXT_A,2026-07-15
P-000226,FAM-000226,father,1974,32,CONTEXT_C,2026-07-15
M-000226,FAM-000226,mother,1977,29,CONTEXT_A,2026-07-15
P-000227,FAM-000227,father,1976,27,CONTEXT_A,2026-07-15
M-000227,FAM-000227,mother,1980,23,CONTEXT_A,2026-07-15
P-000228,FAM-000228,father,1974,33,CONTEXT_A,2026-07-15
M-000228,FAM-000228,mother,1975,32,CONTEXT_A,2026-07-15
P-000229,FAM-000229,father,1971,27,CONTEXT_A,2026-07-15
M-000229,FAM-000229,mother,1968,30,CONTEXT_A,2026-07-15
P-000230,FAM-000230,father,1975,29,CONTEXT_C,2026-07-15
M-000230,FAM-000230,mother,1975,29,CONTEXT_A,2026-07-15
P-000231,FAM-000231,father,1968,30,CONTEXT_A,2026-07-15
M-000231,FAM-000231,mother,1968,30,CONTEXT_A,2026-07-15
P-000232,FAM-000232,father,1968,32,CONTEXT_A,2026-07-15
M-000232,FAM-000232,mother,1969,31,CONTEXT_A,2026-07-15
P-000233,FAM-000233,father,1971,35,CONTEXT_A,2026-07-15
M-000233,FAM-000233,mother,1978,28,CONTEXT_A,2026-07-15
P-000234,FAM-000234,father,1979,23,CONTEXT_C,2026-07-15
M-000234,FAM-000234,mother,1974,28,CONTEXT_A,2026-07-15
P-000235,FAM-000235,father,1971,35,CONTEXT_B,2026-07-15
M-000235,FAM-000235,mother,1975,31,CONTEXT_A,2026-07-15
P-000236,FAM-000236,father,1975,25,CONTEXT_B,2026-07-15
M-000236,FAM-000236,mother,1975,25,CONTEXT_A,2026-07-15
P-000237,FAM-000237,father,1966,34,CONTEXT_B,2026-07-15
M-000237,FAM-000237,mother,1969,31,CONTEXT_A,2026-07-15
P-000238,FAM-000238,father,1968,33,CONTEXT_A,2026-07-15
M-000238,FAM-000238,mother,1972,29,CONTEXT_B,2026-07-15
P-000239,FAM-000239,father,1974,32,CONTEXT_A,2026-07-15
M-000239,FAM-000239,mother,1974,32,CONTEXT_A,2026-07-15
P-000240,FAM-000240,father,1965,35,CONTEXT_A,2026-07-15
M-000240,FAM-000240,mother,1968,32,CONTEXT_A,2026-07-15
P-000241,FAM-000241,father,1964,33,CONTEXT_B,2026-07-15
M-000241,FAM-000241,mother,1963,34,CONTEXT_B,2026-07-15
P-000242,FAM-000242,father,1963,36,CONTEXT_B,2026-07-15
M-000242,FAM-000242,mother,1968,31,CONTEXT_A,2026-07-15
P-000243,FAM-000243,father,1970,37,CONTEXT_B,2026-07-15
M-000243,FAM-000243,mother,1975,32,CONTEXT_B,2026-07-15
P-000244,FAM-000244,father,1967,36,CONTEXT_A,2026-07-15
M-000244,FAM-000244,mother,1970,33,CONTEXT_B,2026-07-15
P-000245,FAM-000245,father,1968,33,CONTEXT_A,2026-07-15
M-000245,FAM-000245,mother,1974,27,CONTEXT_A,2026-07-15
P-000246,FAM-000246,father,1964,38,CONTEXT_C,2026-07-15
M-000246,FAM-000246,mother,1972,30,CONTEXT_C,2026-07-15
P-000247,FAM-000247,father,1980,27,CONTEXT_B,2026-07-15
M-000247,FAM-000247,mother,1981,26,CONTEXT_B,2026-07-15
P-000248,FAM-000248,father,1969,30,CONTEXT_A,2026-07-15
M-000248,FAM-000248,mother,1972,27,CONTEXT_A,2026-07-15
P-000249,FAM-000249,father,1981,22,CONTEXT_A,2026-07-15
M-000249,FAM-000249,mother,1972,31,CONTEXT_A,2026-07-15
P-000250,FAM-000250,father,1969,33,CONTEXT_A,2026-07-15
M-000250,FAM-000250,mother,1970,32,CONTEXT_A,2026-07-15
P-000251,FAM-000251,father,1962,44,CONTEXT_A,2026-07-15
M-000251,FAM-000251,mother,1965,41,CONTEXT_A,2026-07-15
P-000252,FAM-000252,father,1974,34,CONTEXT_B,2026-07-15
M-000252,FAM-000252,mother,1975,33,CONTEXT_A,2026-07-15
P-000253,FAM-000253,father,1975,28,CONTEXT_A,2026-07-15
M-000253,FAM-000253,mother,1975,28,CONTEXT_B,2026-07-15
P-000254,FAM-000254,father,1976,31,CONTEXT_C,2026-07-15
M-000254,FAM-000254,mother,1979,28,CONTEXT_A,2026-07-15
P-000255,FAM-000255,father,1968,35,CONTEXT_C,2026-07-15
M-000255,FAM-000255,mother,1974,29,CONTEXT_A,2026-07-15
P-000256,FAM-000256,father,1985,18,CONTEXT_B,2026-07-15
M-000256,FAM-000256,mother,1985,18,CONTEXT_A,2026-07-15
P-000257,FAM-000257,father,1968,35,CONTEXT_A,2026-07-15
M-000257,FAM-000257,mother,1972,31,CONTEXT_B,2026-07-15
P-000258,FAM-000258,father,1981,27,CONTEXT_A,2026-07-15
M-000258,FAM-000258,mother,1982,26,CONTEXT_B,2026-07-15
P-000259,FAM-000259,father,1971,35,CONTEXT_A,2026-07-15
M-000259,FAM-000259,mother,1969,37,CONTEXT_A,2026-07-15
P-000260,FAM-000260,father,1972,32,CONTEXT_A,2026-07-15
M-000260,FAM-000260,mother,1977,27,CONTEXT_A,2026-07-15
P-000261,FAM-000261,father,1972,28,CONTEXT_A,2026-07-15
M-000261,FAM-000261,mother,1974,26,CONTEXT_A,2026-07-15
P-000262,FAM-000262,father,1956,47,CONTEXT_A,2026-07-15
M-000262,FAM-000262,mother,1961,42,CONTEXT_A,2026-07-15
P-000263,FAM-000263,father,1967,32,CONTEXT_B,2026-07-15
M-000263,FAM-000263,mother,1972,27,CONTEXT_A,2026-07-15
P-000264,FAM-000264,father,1974,28,CONTEXT_A,2026-07-15
M-000264,FAM-000264,mother,1978,24,CONTEXT_C,2026-07-15
P-000265,FAM-000265,father,1950,47,CONTEXT_A,2026-07-15
M-000265,FAM-000265,mother,1961,36,CONTEXT_A,2026-07-15
P-000266,FAM-000266,father,1973,24,CONTEXT_A,2026-07-15
M-000266,FAM-000266,mother,1969,28,CONTEXT_B,2026-07-15
P-000267,FAM-000267,father,1981,22,CONTEXT_A,2026-07-15
M-000267,FAM-000267,mother,1979,24,CONTEXT_A,2026-07-15
P-000268,FAM-000268,father,1974,25,CONTEXT_B,2026-07-15
M-000268,FAM-000268,mother,1971,28,CONTEXT_C,2026-07-15
P-000269,FAM-000269,father,1990,18,CONTEXT_A,2026-07-15
M-000269,FAM-000269,mother,1988,20,CONTEXT_A,2026-07-15
P-000270,FAM-000270,father,1971,32,CONTEXT_A,2026-07-15
M-000270,FAM-000270,mother,1970,33,CONTEXT_A,2026-07-15
P-000271,FAM-000271,father,1966,34,CONTEXT_B,2026-07-15
M-000271,FAM-000271,mother,1972,28,CONTEXT_B,2026-07-15
P-000272,FAM-000272,father,1988,21,CONTEXT_A,2026-07-15
M-000272,FAM-000272,mother,1986,23,CONTEXT_A,2026-07-15
P-000273,FAM-000273,father,1977,24,CONTEXT_A,2026-07-15
M-000273,FAM-000273,mother,1974,27,CONTEXT_A,2026-07-15
P-000274,FAM-000274,father,1982,21,CONTEXT_B,2026-07-15
M-000274,FAM-000274,mother,1976,27,CONTEXT_A,2026-07-15
P-000275,FAM-000275,father,1965,36,CONTEXT_A,2026-07-15
M-000275,FAM-000275,mother,1966,35,CONTEXT_A,2026-07-15
P-000276,FAM-000276,father,1978,27,CONTEXT_A,2026-07-15
M-000276,FAM-000276,mother,1982,23,CONTEXT_A,2026-07-15
P-000277,FAM-000277,father,1967,39,CONTEXT_A,2026-07-15
M-000277,FAM-000277,mother,1974,32,CONTEXT_B,2026-07-15
P-000278,FAM-000278,father,1974,27,CONTEXT_B,2026-07-15
M-000278,FAM-000278,mother,1975,26,CONTEXT_B,2026-07-15
P-000279,FAM-000279,father,1973,35,CONTEXT_B,2026-07-15
M-000279,FAM-000279,mother,1980,28,CONTEXT_A,2026-07-15
P-000280,FAM-000280,father,1968,32,CONTEXT_C,2026-07-15
M-000280,FAM-000280,mother,1968,32,CONTEXT_A,2026-07-15
P-000281,FAM-000281,father,1971,34,CONTEXT_A,2026-07-15
M-000281,FAM-000281,mother,1975,30,CONTEXT_B,2026-07-15
P-000282,FAM-000282,father,1989,18,CONTEXT_C,2026-07-15
M-000282,FAM-000282,mother,1989,18,CONTEXT_C,2026-07-15
P-000283,FAM-000283,father,1970,28,CONTEXT_A,2026-07-15
M-000283,FAM-000283,mother,1973,25,CONTEXT_A,2026-07-15
P-000284,FAM-000284,father,1980,24,CONTEXT_C,2026-07-15
M-000284,FAM-000284,mother,1982,22,CONTEXT_A,2026-07-15
P-000285,FAM-000285,father,1976,22,CONTEXT_C,2026-07-15
M-000285,FAM-000285,mother,1972,26,CONTEXT_A,2026-07-15
P-000286,FAM-000286,father,1976,28,CONTEXT_B,2026-07-15
M-000286,FAM-000286,mother,1979,25,CONTEXT_C,2026-07-15
P-000287,FAM-000287,father,1968,34,CONTEXT_B,2026-07-15
M-000287,FAM-000287,mother,1971,31,CONTEXT_A,2026-07-15
P-000288,FAM-000288,father,1971,31,CONTEXT_A,2026-07-15
M-000288,FAM-000288,mother,1974,28,CONTEXT_C,2026-07-15
P-000289,FAM-000289,father,1967,35,CONTEXT_C,2026-07-15
M-000289,FAM-000289,mother,1966,36,CONTEXT_A,2026-07-15
P-000290,FAM-000290,father,1966,34,CONTEXT_A,2026-07-15
M-000290,FAM-000290,mother,1970,30,CONTEXT_B,2026-07-15
P-000291,FAM-000291,father,1974,24,CONTEXT_A,2026-07-15
M-000291,FAM-000291,mother,1977,21,CONTEXT_A,2026-07-15
P-000292,FAM-000292,father,1972,34,CONTEXT_A,2026-07-15
M-000292,FAM-000292,mother,1977,29,CONTEXT_A,2026-07-15
P-000293,FAM-000293,father,1971,28,CONTEXT_C,2026-07-15
M-000293,FAM-000293,mother,1974,25,CONTEXT_A,2026-07-15
P-000294,FAM-000294,father,1976,26,CONTEXT_A,2026-07-15
M-000294,FAM-000294,mother,1978,24,CONTEXT_B,2026-07-15
P-000295,FAM-000295,father,1978,23,CONTEXT_B,2026-07-15
M-000295,FAM-000295,mother,1974,27,CONTEXT_A,2026-07-15
P-000296,FAM-000296,father,1967,38,CONTEXT_A,2026-07-15
M-000296,FAM-000296,mother,1973,32,CONTEXT_A,2026-07-15
P-000297,FAM-000297,father,1982,25,CONTEXT_A,2026-07-15
M-000297,FAM-000297,mother,1982,25,CONTEXT_A,2026-07-15
P-000298,FAM-000298,father,1975,25,CONTEXT_B,2026-07-15
M-000298,FAM-000298,mother,1982,18,CONTEXT_A,2026-07-15
P-000299,FAM-000299,father,1983,23,CONTEXT_A,2026-07-15
M-000299,FAM-000299,mother,1985,21,CONTEXT_B,2026-07-15
P-000300,FAM-000300,father,1968,36,CONTEXT_A,2026-07-15
M-000300,FAM-000300,mother,1979,25,CONTEXT_B,2026-07-15
P-000301,FAM-000301,father,1966,37,CONTEXT_A,2026-07-15
M-000301,FAM-000301,mother,1964,39,CONTEXT_A,2026-07-15
P-000302,FAM-000302,father,1972,36,CONTEXT_A,2026-07-15
M-000302,FAM-000302,mother,1972,36,CONTEXT_A,2026-07-15
P-000303,FAM-000303,father,1969,32,CONTEXT_C,2026-07-15
M-000303,FAM-000303,mother,1971,30,CONTEXT_A,2026-07-15
P-000304,FAM-000304,father,1964,39,CONTEXT_A,2026-07-15
M-000304,FAM-000304,mother,1968,35,CONTEXT_C,2026-07-15
P-000305,FAM-000305,father,1977,25,CONTEXT_A,2026-07-15
M-000305,FAM-000305,mother,1979,23,CONTEXT_A,2026-07-15
P-000306,FAM-000306,father,1981,27,CONTEXT_A,2026-07-15
M-000306,FAM-000306,mother,1977,31,CONTEXT_A,2026-07-15
P-000307,FAM-000307,father,1977,27,CONTEXT_C,2026-07-15
M-000307,FAM-000307,mother,1977,27,CONTEXT_A,2026-07-15
P-000308,FAM-000308,father,1960,38,CONTEXT_A,2026-07-15
M-000308,FAM-000308,mother,1962,36,CONTEXT_A,2026-07-15
P-000309,FAM-000309,father,1981,25,CONTEXT_A,2026-07-15
M-000309,FAM-000309,mother,1979,27,CONTEXT_A,2026-07-15
P-000310,FAM-000310,father,1985,22,CONTEXT_C,2026-07-15
M-000310,FAM-000310,mother,1977,30,CONTEXT_A,2026-07-15
P-000311,FAM-000311,father,1979,24,CONTEXT_A,2026-07-15
M-000311,FAM-000311,mother,1982,21,CONTEXT_A,2026-07-15
P-000312,FAM-000312,father,1984,20,CONTEXT_A,2026-07-15
M-000312,FAM-000312,mother,1986,18,CONTEXT_C,2026-07-15
P-000313,FAM-000313,father,1960,41,CONTEXT_C,2026-07-15
M-000313,FAM-000313,mother,1968,33,CONTEXT_A,2026-07-15
P-000314,FAM-000314,father,1965,33,CONTEXT_C,2026-07-15
M-000314,FAM-000314,mother,1966,32,CONTEXT_A,2026-07-15
P-000315,FAM-000315,father,1971,31,CONTEXT_B,2026-07-15
M-000315,FAM-000315,mother,1973,29,CONTEXT_A,2026-07-15
P-000316,FAM-000316,father,1965,37,CONTEXT_A,2026-07-15
M-000316,FAM-000316,mother,1969,33,CONTEXT_B,2026-07-15
P-000317,FAM-000317,father,1970,36,CONTEXT_B,2026-07-15
M-000317,FAM-000317,mother,1975,31,CONTEXT_A,2026-07-15
P-000318,FAM-000318,father,1976,25,CONTEXT_A,2026-07-15
M-000318,FAM-000318,mother,1973,28,CONTEXT_B,2026-07-15
P-000319,FAM-000319,father,1965,39,CONTEXT_A,2026-07-15
M-000319,FAM-000319,mother,1968,36,CONTEXT_B,2026-07-15
P-000320,FAM-000320,father,1976,22,CONTEXT_A,2026-07-15
M-000320,FAM-000320,mother,1973,25,CONTEXT_A,2026-07-15
P-000321,FAM-000321,father,1964,36,CONTEXT_C,2026-07-15
M-000321,FAM-000321,mother,1968,32,CONTEXT_B,2026-07-15
P-000322,FAM-000322,father,1978,29,CONTEXT_B,2026-07-15
M-000322,FAM-000322,mother,1979,28,CONTEXT_A,2026-07-15
P-000323,FAM-000323,father,1960,38,CONTEXT_B,2026-07-15
M-000323,FAM-000323,mother,1965,33,CONTEXT_A,2026-07-15
P-000324,FAM-000324,father,1974,32,CONTEXT_A,2026-07-15
M-000324,FAM-000324,mother,1977,29,CONTEXT_A,2026-07-15
P-000325,FAM-000325,father,1965,34,CONTEXT_A,2026-07-15
M-000325,FAM-000325,mother,1965,34,CONTEXT_A,2026-07-15
P-000326,FAM-000326,father,1968,35,CONTEXT_A,2026-07-15
M-000326,FAM-000326,mother,1973,30,CONTEXT_A,2026-07-15
P-000327,FAM-000327,father,1966,35,CONTEXT_B,2026-07-15
M-000327,FAM-000327,mother,1969,32,CONTEXT_A,2026-07-15
P-000328,FAM-000328,father,1973,27,CONTEXT_B,2026-07-15
M-000328,FAM-000328,mother,1972,28,CONTEXT_C,2026-07-15
P-000329,FAM-000329,father,1972,29,CONTEXT_A,2026-07-15
M-000329,FAM-000329,mother,1980,21,CONTEXT_A,2026-07-15
P-000330,FAM-000330,father,1968,32,CONTEXT_B,2026-07-15
M-000330,FAM-000330,mother,1969,31,CONTEXT_A,2026-07-15
P-000331,FAM-000331,father,1975,33,CONTEXT_A,2026-07-15
M-000331,FAM-000331,mother,1975,33,CONTEXT_B,2026-07-15
P-000332,FAM-000332,father,1963,35,CONTEXT_A,2026-07-15
M-000332,FAM-000332,mother,1960,38,CONTEXT_A,2026-07-15
P-000333,FAM-000333,father,1967,32,CONTEXT_B,2026-07-15
M-000333,FAM-000333,mother,1967,32,CONTEXT_A,2026-07-15
P-000334,FAM-000334,father,1979,29,CONTEXT_A,2026-07-15
M-000334,FAM-000334,mother,1978,30,CONTEXT_C,2026-07-15
P-000335,FAM-000335,father,1969,37,CONTEXT_A,2026-07-15
M-000335,FAM-000335,mother,1969,37,CONTEXT_A,2026-07-15
P-000336,FAM-000336,father,1965,42,CONTEXT_B,2026-07-15
M-000336,FAM-000336,mother,1972,35,CONTEXT_A,2026-07-15
P-000337,FAM-000337,father,1974,29,CONTEXT_A,2026-07-15
M-000337,FAM-000337,mother,1978,25,CONTEXT_C,2026-07-15
P-000338,FAM-000338,father,1966,32,CONTEXT_A,2026-07-15
M-000338,FAM-000338,mother,1972,26,CONTEXT_A,2026-07-15
P-000339,FAM-000339,father,1957,49,CONTEXT_A,2026-07-15
M-000339,FAM-000339,mother,1963,43,CONTEXT_A,2026-07-15
P-000340,FAM-000340,father,1970,33,CONTEXT_A,2026-07-15
M-000340,FAM-000340,mother,1974,29,CONTEXT_C,2026-07-15
P-000341,FAM-000341,father,1981,26,CONTEXT_C,2026-07-15
M-000341,FAM-000341,mother,1978,29,CONTEXT_A,2026-07-15
P-000342,FAM-000342,father,1975,25,CONTEXT_A,2026-07-15
M-000342,FAM-000342,mother,1979,21,CONTEXT_A,2026-07-15
P-000343,FAM-000343,father,1966,32,CONTEXT_A,2026-07-15
M-000343,FAM-000343,mother,1969,29,CONTEXT_A,2026-07-15
P-000344,FAM-000344,father,1965,43,CONTEXT_B,2026-07-15
M-000344,FAM-000344,mother,1972,36,CONTEXT_A,2026-07-15
P-000345,FAM-000345,father,1979,22,CONTEXT_A,2026-07-15
M-000345,FAM-000345,mother,1975,26,CONTEXT_B,2026-07-15
P-000346,FAM-000346,father,1972,30,CONTEXT_A,2026-07-15
M-000346,FAM-000346,mother,1972,30,CONTEXT_A,2026-07-15
P-000347,FAM-000347,father,1974,26,CONTEXT_A,2026-07-15
M-000347,FAM-000347,mother,1979,21,CONTEXT_A,2026-07-15
P-000348,FAM-000348,father,1975,30,CONTEXT_A,2026-07-15
M-000348,FAM-000348,mother,1973,32,CONTEXT_A,2026-07-15
P-000349,FAM-000349,father,1969,34,CONTEXT_A,2026-07-15
M-000349,FAM-000349,mother,1976,27,CONTEXT_A,2026-07-15
P-000350,FAM-000350,father,1972,27,CONTEXT_A,2026-07-15
M-000350,FAM-000350,mother,1969,30,CONTEXT_A,2026-07-15
P-000351,FAM-000351,father,1972,26,CONTEXT_B,2026-07-15
M-000351,FAM-000351,mother,1974,24,CONTEXT_B,2026-07-15
P-000352,FAM-000352,father,1973,35,CONTEXT_A,2026-07-15
M-000352,FAM-000352,mother,1974,34,CONTEXT_A,2026-07-15
P-000353,FAM-000353,father,1966,35,CONTEXT_A,2026-07-15
M-000353,FAM-000353,mother,1969,32,CONTEXT_B,2026-07-15
P-000354,FAM-000354,father,1970,34,CONTEXT_A,2026-07-15
M-000354,FAM-000354,mother,1968,36,CONTEXT_A,2026-07-15
P-000355,FAM-000355,father,1975,28,CONTEXT_C,2026-07-15
M-000355,FAM-000355,mother,1980,23,CONTEXT_C,2026-07-15
P-000356,FAM-000356,father,1968,34,CONTEXT_B,2026-07-15
M-000356,FAM-000356,mother,1970,32,CONTEXT_B,2026-07-15
P-000357,FAM-000357,father,1981,24,CONTEXT_A,2026-07-15
M-000357,FAM-000357,mother,1982,23,CONTEXT_C,2026-07-15
P-000358,FAM-000358,father,1956,47,CONTEXT_A,2026-07-15
M-000358,FAM-000358,mother,1961,42,CONTEXT_A,2026-07-15
P-000359,FAM-000359,father,1973,34,CONTEXT_A,2026-07-15
M-000359,FAM-000359,mother,1974,33,CONTEXT_B,2026-07-15
P-000360,FAM-000360,father,1983,25,CONTEXT_B,2026-07-15
M-000360,FAM-000360,mother,1981,27,CONTEXT_A,2026-07-15
P-000361,FAM-000361,father,1969,33,CONTEXT_A,2026-07-15
M-000361,FAM-000361,mother,1976,26,CONTEXT_A,2026-07-15
P-000362,FAM-000362,father,1966,38,CONTEXT_C,2026-07-15
M-000362,FAM-000362,mother,1968,36,CONTEXT_C,2026-07-15
P-000363,FAM-000363,father,1984,22,CONTEXT_A,2026-07-15
M-000363,FAM-000363,mother,1984,22,CONTEXT_A,2026-07-15
P-000364,FAM-000364,father,1984,23,CONTEXT_C,2026-07-15
M-000364,FAM-000364,mother,1982,25,CONTEXT_A,2026-07-15
P-000365,FAM-000365,father,1965,34,CONTEXT_C,2026-07-15
M-000365,FAM-000365,mother,1970,29,CONTEXT_A,2026-07-15
P-000366,FAM-000366,father,1979,29,CONTEXT_A,2026-07-15
M-000366,FAM-000366,mother,1981,27,CONTEXT_A,2026-07-15
P-000367,FAM-000367,father,1962,40,CONTEXT_A,2026-07-15
M-000367,FAM-000367,mother,1963,39,CONTEXT_A,2026-07-15
P-000368,FAM-000368,father,1967,35,CONTEXT_B,2026-07-15
M-000368,FAM-000368,mother,1970,32,CONTEXT_B,2026-07-15
P-000369,FAM-000369,father,1977,30,CONTEXT_B,2026-07-15
M-000369,FAM-000369,mother,1980,27,CONTEXT_B,2026-07-15
P-000370,FAM-000370,father,1973,34,CONTEXT_A,2026-07-15
M-000370,FAM-000370,mother,1976,31,CONTEXT_A,2026-07-15
P-000371,FAM-000371,father,1973,31,CONTEXT_B,2026-07-15
M-000371,FAM-000371,mother,1973,31,CONTEXT_A,2026-07-15
P-000372,FAM-000372,father,1976,27,CONTEXT_B,2026-07-15
M-000372,FAM-000372,mother,1978,25,CONTEXT_A,2026-07-15
P-000373,FAM-000373,father,1975,28,CONTEXT_A,2026-07-15
M-000373,FAM-000373,mother,1974,29,CONTEXT_B,2026-07-15
P-000374,FAM-000374,father,1966,41,CONTEXT_A,2026-07-15
M-000374,FAM-000374,mother,1976,31,CONTEXT_B,2026-07-15
P-000375,FAM-000375,father,1982,26,CONTEXT_A,2026-07-15
M-000375,FAM-000375,mother,1985,23,CONTEXT_A,2026-07-15
P-000376,FAM-000376,father,1964,38,CONTEXT_A,2026-07-15
M-000376,FAM-000376,mother,1969,33,CONTEXT_C,2026-07-15
P-000377,FAM-000377,father,1963,37,CONTEXT_B,2026-07-15
M-000377,FAM-000377,mother,1964,36,CONTEXT_A,2026-07-15
P-000378,FAM-000378,father,1984,24,CONTEXT_A,2026-07-15
M-000378,FAM-000378,mother,1990,18,CONTEXT_C,2026-07-15
P-000379,FAM-000379,father,1971,29,CONTEXT_A,2026-07-15
M-000379,FAM-000379,mother,1971,29,CONTEXT_B,2026-07-15
P-000380,FAM-000380,father,1969,34,CONTEXT_A,2026-07-15
M-000380,FAM-000380,mother,1976,27,CONTEXT_A,2026-07-15
P-000381,FAM-000381,father,1970,33,CONTEXT_C,2026-07-15
M-000381,FAM-000381,mother,1973,30,CONTEXT_A,2026-07-15
P-000382,FAM-000382,father,1977,27,CONTEXT_A,2026-07-15
M-000382,FAM-000382,mother,1979,25,CONTEXT_A,2026-07-15
P-000383,FAM-000383,father,1960,38,CONTEXT_B,2026-07-15
M-000383,FAM-000383,mother,1960,38,CONTEXT_C,2026-07-15
P-000384,FAM-000384,father,1967,35,CONTEXT_B,2026-07-15
M-000384,FAM-000384,mother,1969,33,CONTEXT_A,2026-07-15
P-000385,FAM-000385,father,1971,34,CONTEXT_A,2026-07-15
M-000385,FAM-000385,mother,1973,32,CONTEXT_B,2026-07-15
P-000386,FAM-000386,father,1978,25,CONTEXT_A,2026-07-15
M-000386,FAM-000386,mother,1977,26,CONTEXT_A,2026-07-15
P-000387,FAM-000387,father,1974,27,CONTEXT_A,2026-07-15
M-000387,FAM-000387,mother,1976,25,CONTEXT_B,2026-07-15
P-000388,FAM-000388,father,1975,31,CONTEXT_C,2026-07-15
M-000388,FAM-000388,mother,1974,32,CONTEXT_A,2026-07-15
P-000389,FAM-000389,father,1967,31,CONTEXT_A,2026-07-15
M-000389,FAM-000389,mother,1966,32,CONTEXT_B,2026-07-15
P-000390,FAM-000390,father,1972,29,CONTEXT_A,2026-07-15
M-000390,FAM-000390,mother,1970,31,CONTEXT_A,2026-07-15
P-000391,FAM-000391,father,1970,28,CONTEXT_A,2026-07-15
M-000391,FAM-000391,mother,1968,30,CONTEXT_A,2026-07-15
