family_id,region_code,area_context,socioeconomic_quintile_demo,protective_context_score_demo,family_created_at_demo
FAM-001669,REGION_A,metropolitan_demo,3,7.113,2026-07-15
FAM-001670,REGION_B,regional_demo,2,6.17,2026-07-15
FAM-001671,REGION_B,regional_demo,3,6.869,2026-07-15
FAM-001672,REGION_A,metropolitan_demo,3,6.435,2026-07-15
FAM-001673,REGION_A,metropolitan_demo,5,7.697,2026-07-15
FAM-001674,REGION_A,metropolitan_demo,4,8.01,2026-07-15
FAM-001675,REGION_A,metropolitan_demo,5,4.941,2026-07-15
FAM-001676,REGION_A,metropolitan_demo,2,4.057,2026-07-15
FAM-001677,REGION_C,remote_demo,3,5.577,2026-07-15
FAM-001678,REGION_A,metropolitan_demo,3,4.763,2026-07-15
FAM-001679,REGION_A,metropolitan_demo,2,4.399,2026-07-15
FAM-001680,REGION_A,metropolitan_demo,3,7.648,2026-07-15
FAM-001681,REGION_C,remote_demo,4,6.209,2026-07-15
FAM-001682,REGION_C,remote_demo,1,4.49,2026-07-15
FAM-001683,REGION_B,regional_demo,3,4.977,2026-07-15
FAM-001684,REGION_A,metropolitan_demo,3,7.737,2026-07-15
FAM-001685,REGION_B,regional_demo,3,6.363,2026-07-15
FAM-001686,REGION_B,regional_demo,4,6.861,2026-07-15
FAM-001687,REGION_C,remote_demo,4,6.348,2026-07-15
FAM-001688,REGION_B,regional_demo,2,4.228,2026-07-15
FAM-001689,REGION_B,regional_demo,2,4.746,2026-07-15
FAM-001690,REGION_C,remote_demo,2,5.29,2026-07-15
FAM-001691,REGION_A,metropolitan_demo,4,3.967,2026-07-15
FAM-001692,REGION_B,regional_demo,5,7.766,2026-07-15
FAM-001693,REGION_A,metropolitan_demo,2,5.922,2026-07-15
FAM-001694,REGION_B,regional_demo,3,4.575,2026-07-15
FAM-001695,REGION_C,remote_demo,3,4.926,2026-07-15
FAM-001696,REGION_B,regional_demo,4,7.308,2026-07-15
FAM-001697,REGION_B,regional_demo,4,7.178,2026-07-15
FAM-001698,REGION_A,metropolitan_demo,5,6.997,2026-07-15
FAM-001699,REGION_A,metropolitan_demo,3,5.349,2026-07-15
FAM-001700,REGION_B,regional_demo,3,5.519,2026-07-15
FAM-001701,REGION_B,regional_demo,1,5.112,2026-07-15
FAM-001702,REGION_A,metropolitan_demo,5,8.943,2026-07-15
FAM-001703,REGION_A,metropolitan_demo,3,4.743,2026-07-15
FAM-001704,REGION_C,remote_demo,4,6.153,2026-07-15
FAM-001705,REGION_B,regional_demo,3,7.459,2026-07-15
FAM-001706,REGION_A,metropolitan_demo,3,5.913,2026-07-15
FAM-001707,REGION_A,metropolitan_demo,5,6.449,2026-07-15
FAM-001708,REGION_C,remote_demo,4,5.544,2026-07-15
FAM-001709,REGION_B,regional_demo,2,4.181,2026-07-15
FAM-001710,REGION_A,metropolitan_demo,3,4.934,2026-07-15
FAM-001711,REGION_A,metropolitan_demo,4,8.272,2026-07-15
FAM-001712,REGION_B,regional_demo,5,5.343,2026-07-15
FAM-001713,REGION_C,remote_demo,3,8.489,2026-07-15
FAM-001714,REGION_A,metropolitan_demo,1,5.925,2026-07-15
FAM-001715,REGION_A,metropolitan_demo,4,5.539,2026-07-15
FAM-001716,REGION_B,regional_demo,3,6.764,2026-07-15
FAM-001717,REGION_A,metropolitan_demo,3,6.38,2026-07-15
FAM-001718,REGION_A,metropolitan_demo,3,4.863,2026-07-15
FAM-001719,REGION_B,regional_demo,4,5.66,2026-07-15
FAM-001720,REGION_B,regional_demo,5,4.35,2026-07-15
FAM-001721,REGION_B,regional_demo,4,4.344,2026-07-15
FAM-001722,REGION_B,regional_demo,1,8.337,2026-07-15
FAM-001723,REGION_B,regional_demo,3,8.308,2026-07-15
FAM-001724,REGION_B,regional_demo,3,6.686,2026-07-15
FAM-001725,REGION_B,regional_demo,1,5.245,2026-07-15
FAM-001726,REGION_A,metropolitan_demo,2,4.01,2026-07-15
FAM-001727,REGION_A,metropolitan_demo,3,3.793,2026-07-15
FAM-001728,REGION_B,regional_demo,2,4.773,2026-07-15
FAM-001729,REGION_B,regional_demo,1,4.941,2026-07-15
FAM-001730,REGION_A,metropolitan_demo,1,4.5,2026-07-15
FAM-001731,REGION_B,regional_demo,2,4.179,2026-07-15
FAM-001732,REGION_B,regional_demo,1,7.052,2026-07-15
FAM-001733,REGION_A,metropolitan_demo,4,7.912,2026-07-15
FAM-001734,REGION_C,remote_demo,3,3.516,2026-07-15
FAM-001735,REGION_A,metropolitan_demo,3,4.704,2026-07-15
FAM-001736,REGION_A,metropolitan_demo,3,5.519,2026-07-15
FAM-001737,REGION_A,metropolitan_demo,4,7.224,2026-07-15
FAM-001738,REGION_B,regional_demo,3,4.969,2026-07-15
FAM-001739,REGION_A,metropolitan_demo,2,6.27,2026-07-15
FAM-001740,REGION_A,metropolitan_demo,3,6.918,2026-07-15
FAM-001741,REGION_A,metropolitan_demo,5,5.439,2026-07-15
FAM-001742,REGION_A,metropolitan_demo,4,5.622,2026-07-15
FAM-001743,REGION_A,metropolitan_demo,4,5.946,2026-07-15
FAM-001744,REGION_A,metropolitan_demo,2,7.473,2026-07-15
FAM-001745,REGION_B,regional_demo,3,4.25,2026-07-15
FAM-001746,REGION_A,metropolitan_demo,4,3.861,2026-07-15
FAM-001747,REGION_A,metropolitan_demo,3,6.192,2026-07-15
FAM-001748,REGION_A,metropolitan_demo,2,6.659,2026-07-15
FAM-001749,REGION_A,metropolitan_demo,4,4.345,2026-07-15
FAM-001750,REGION_C,remote_demo,2,4.122,2026-07-15
FAM-001751,REGION_A,metropolitan_demo,3,7.806,2026-07-15
FAM-001752,REGION_C,remote_demo,4,7.092,2026-07-15
FAM-001753,REGION_A,metropolitan_demo,4,4.462,2026-07-15
FAM-001754,REGION_C,remote_demo,5,7.343,2026-07-15
FAM-001755,REGION_A,metropolitan_demo,3,4.98,2026-07-15
FAM-001756,REGION_B,regional_demo,2,4.454,2026-07-15
FAM-001757,REGION_A,metropolitan_demo,2,1.156,2026-07-15
FAM-001758,REGION_A,metropolitan_demo,3,4.787,2026-07-15
FAM-001759,REGION_A,metropolitan_demo,4,6.03,2026-07-15
FAM-001760,REGION_A,metropolitan_demo,2,4.085,2026-07-15
FAM-001761,REGION_B,regional_demo,4,5.789,2026-07-15
FAM-001762,REGION_A,metropolitan_demo,3,5.195,2026-07-15
FAM-001763,REGION_A,metropolitan_demo,2,4.013,2026-07-15
FAM-001764,REGION_A,metropolitan_demo,5,3.506,2026-07-15
FAM-001765,REGION_A,metropolitan_demo,1,5.976,2026-07-15
FAM-001766,REGION_B,regional_demo,5,5.88,2026-07-15
FAM-001767,REGION_C,remote_demo,1,3.287,2026-07-15
FAM-001768,REGION_A,metropolitan_demo,3,6.638,2026-07-15
FAM-001769,REGION_A,metropolitan_demo,3,4.961,2026-07-15
FAM-001770,REGION_B,regional_demo,4,7.114,2026-07-15
FAM-001771,REGION_B,regional_demo,4,7.434,2026-07-15
FAM-001772,REGION_A,metropolitan_demo,5,7.843,2026-07-15
FAM-001773,REGION_C,remote_demo,5,5.271,2026-07-15
FAM-001774,REGION_A,metropolitan_demo,4,8.546,2026-07-15
FAM-001775,REGION_A,metropolitan_demo,3,5.464,2026-07-15
FAM-001776,REGION_C,remote_demo,4,4.751,2026-07-15
FAM-001777,REGION_A,metropolitan_demo,2,3.569,2026-07-15
FAM-001778,REGION_B,regional_demo,3,5.118,2026-07-15
FAM-001779,REGION_B,regional_demo,5,4.454,2026-07-15
FAM-001780,REGION_A,metropolitan_demo,2,7.586,2026-07-15
FAM-001781,REGION_B,regional_demo,3,6.664,2026-07-15
FAM-001782,REGION_A,metropolitan_demo,3,6.899,2026-07-15
FAM-001783,REGION_B,regional_demo,4,7.465,2026-07-15
FAM-001784,REGION_B,regional_demo,3,6.016,2026-07-15
FAM-001785,REGION_A,metropolitan_demo,4,7.362,2026-07-15
FAM-001786,REGION_C,remote_demo,2,5.45,2026-07-15
FAM-001787,REGION_A,metropolitan_demo,2,5.403,2026-07-15
FAM-001788,REGION_A,metropolitan_demo,5,8.142,2026-07-15
FAM-001789,REGION_A,metropolitan_demo,3,7.781,2026-07-15
FAM-001790,REGION_A,metropolitan_demo,1,4.122,2026-07-15
FAM-001791,REGION_C,remote_demo,4,9.055,2026-07-15
FAM-001792,REGION_A,metropolitan_demo,2,5.01,2026-07-15
FAM-001793,REGION_B,regional_demo,2,6.464,2026-07-15
FAM-001794,REGION_A,metropolitan_demo,5,5.255,2026-07-15
FAM-001795,REGION_B,regional_demo,2,4.413,2026-07-15
FAM-001796,REGION_B,regional_demo,3,6.318,2026-07-15
FAM-001797,REGION_A,metropolitan_demo,1,7.433,2026-07-15
FAM-001798,REGION_A,metropolitan_demo,4,8.713,2026-07-15
FAM-001799,REGION_C,remote_demo,3,6.959,2026-07-15
FAM-001800,REGION_A,metropolitan_demo,4,4.431,2026-07-15
FAM-001801,REGION_B,regional_demo,3,6.79,2026-07-15
FAM-001802,REGION_A,metropolitan_demo,3,7.345,2026-07-15
FAM-001803,REGION_C,remote_demo,1,3.773,2026-07-15
FAM-001804,REGION_B,regional_demo,3,6.207,2026-07-15
FAM-001805,REGION_C,remote_demo,4,5.438,2026-07-15
FAM-001806,REGION_B,regional_demo,1,3.14,2026-07-15
FAM-001807,REGION_A,metropolitan_demo,5,4.716,2026-07-15
FAM-001808,REGION_B,regional_demo,5,8.446,2026-07-15
FAM-001809,REGION_B,regional_demo,3,5.029,2026-07-15
FAM-001810,REGION_B,regional_demo,3,7.016,2026-07-15
FAM-001811,REGION_B,regional_demo,3,6.028,2026-07-15
FAM-001812,REGION_C,remote_demo,2,6.171,2026-07-15
FAM-001813,REGION_B,regional_demo,3,6.646,2026-07-15
FAM-001814,REGION_A,metropolitan_demo,4,7.676,2026-07-15
FAM-001815,REGION_A,metropolitan_demo,3,6.804,2026-07-15
FAM-001816,REGION_A,metropolitan_demo,3,6.244,2026-07-15
FAM-001817,REGION_B,regional_demo,5,6.531,2026-07-15
FAM-001818,REGION_B,regional_demo,2,5.033,2026-07-15
FAM-001819,REGION_A,metropolitan_demo,4,6.068,2026-07-15
FAM-001820,REGION_C,remote_demo,4,7.124,2026-07-15
FAM-001821,REGION_B,regional_demo,4,7.463,2026-07-15
FAM-001822,REGION_B,regional_demo,4,8.401,2026-07-15
FAM-001823,REGION_C,remote_demo,3,5.572,2026-07-15
FAM-001824,REGION_C,remote_demo,2,4.794,2026-07-15
FAM-001825,REGION_B,regional_demo,3,5.042,2026-07-15
FAM-001826,REGION_A,metropolitan_demo,3,5.424,2026-07-15
FAM-001827,REGION_A,metropolitan_demo,3,5.867,2026-07-15
FAM-001828,REGION_B,regional_demo,5,9.246,2026-07-15
FAM-001829,REGION_B,regional_demo,2,6.425,2026-07-15
FAM-001830,REGION_B,regional_demo,4,5.916,2026-07-15
FAM-001831,REGION_A,metropolitan_demo,3,7.256,2026-07-15
FAM-001832,REGION_C,remote_demo,5,7.004,2026-07-15
FAM-001833,REGION_A,metropolitan_demo,2,5.478,2026-07-15
FAM-001834,REGION_A,metropolitan_demo,2,7.002,2026-07-15
FAM-001835,REGION_A,metropolitan_demo,3,5.874,2026-07-15
FAM-001836,REGION_C,remote_demo,3,4.583,2026-07-15
FAM-001837,REGION_C,remote_demo,5,5.532,2026-07-15
FAM-001838,REGION_C,remote_demo,2,1.402,2026-07-15
FAM-001839,REGION_A,metropolitan_demo,2,4.24,2026-07-15
FAM-001840,REGION_B,regional_demo,3,6.533,2026-07-15
FAM-001841,REGION_B,regional_demo,3,4.969,2026-07-15
FAM-001842,REGION_A,metropolitan_demo,3,5.628,2026-07-15
FAM-001843,REGION_A,metropolitan_demo,1,4.956,2026-07-15
FAM-001844,REGION_A,metropolitan_demo,3,6.143,2026-07-15
FAM-001845,REGION_A,metropolitan_demo,3,6.407,2026-07-15
FAM-001846,REGION_B,regional_demo,2,6.769,2026-07-15
FAM-001847,REGION_C,remote_demo,4,6.667,2026-07-15
FAM-001848,REGION_A,metropolitan_demo,2,4.255,2026-07-15
FAM-001849,REGION_B,regional_demo,3,5.526,2026-07-15
FAM-001850,REGION_A,metropolitan_demo,2,4.74,2026-07-15
FAM-001851,REGION_A,metropolitan_demo,3,7.032,2026-07-15
FAM-001852,REGION_C,remote_demo,2,5.45,2026-07-15
FAM-001853,REGION_C,remote_demo,4,5.488,2026-07-15
FAM-001854,REGION_A,metropolitan_demo,5,7.282,2026-07-15
FAM-001855,REGION_B,regional_demo,2,4.943,2026-07-15
FAM-001856,REGION_A,metropolitan_demo,5,7.85,2026-07-15
FAM-001857,REGION_A,metropolitan_demo,1,3.569,2026-07-15
FAM-001858,REGION_C,remote_demo,4,7.906,2026-07-15
FAM-001859,REGION_A,metropolitan_demo,5,7.807,2026-07-15
FAM-001860,REGION_C,remote_demo,4,6.712,2026-07-15
FAM-001861,REGION_B,regional_demo,2,3.919,2026-07-15
FAM-001862,REGION_C,remote_demo,4,4.356,2026-07-15
FAM-001863,REGION_C,remote_demo,5,8.03,2026-07-15
FAM-001864,REGION_B,regional_demo,4,5.106,2026-07-15
FAM-001865,REGION_B,regional_demo,3,8.022,2026-07-15
FAM-001866,REGION_A,metropolitan_demo,3,6.216,2026-07-15
FAM-001867,REGION_C,remote_demo,3,4.904,2026-07-15
FAM-001868,REGION_A,metropolitan_demo,4,5.187,2026-07-15
FAM-001869,REGION_A,metropolitan_demo,2,2.961,2026-07-15
FAM-001870,REGION_B,regional_demo,4,3.577,2026-07-15
FAM-001871,REGION_B,regional_demo,3,8.509,2026-07-15
FAM-001872,REGION_B,regional_demo,2,3.515,2026-07-15
FAM-001873,REGION_C,remote_demo,5,7.597,2026-07-15
FAM-001874,REGION_A,metropolitan_demo,3,5.865,2026-07-15
FAM-001875,REGION_B,regional_demo,3,4.991,2026-07-15
FAM-001876,REGION_A,metropolitan_demo,2,1.127,2026-07-15
FAM-001877,REGION_C,remote_demo,3,3.77,2026-07-15
FAM-001878,REGION_A,metropolitan_demo,2,5.373,2026-07-15
FAM-001879,REGION_C,remote_demo,3,6.258,2026-07-15
FAM-001880,REGION_B,regional_demo,3,6.37,2026-07-15
FAM-001881,REGION_A,metropolitan_demo,2,6.454,2026-07-15
FAM-001882,REGION_B,regional_demo,3,5.078,2026-07-15
FAM-001883,REGION_B,regional_demo,3,4.569,2026-07-15
FAM-001884,REGION_B,regional_demo,1,6.461,2026-07-15
FAM-001885,REGION_B,regional_demo,4,3.897,2026-07-15
FAM-001886,REGION_C,remote_demo,4,6.301,2026-07-15
FAM-001887,REGION_B,regional_demo,5,6.903,2026-07-15
FAM-001888,REGION_A,metropolitan_demo,2,6.062,2026-07-15
FAM-001889,REGION_B,regional_demo,4,4.19,2026-07-15
FAM-001890,REGION_A,metropolitan_demo,4,5.804,2026-07-15
FAM-001891,REGION_C,remote_demo,3,6.253,2026-07-15
FAM-001892,REGION_C,remote_demo,2,3.25,2026-07-15
FAM-001893,REGION_A,metropolitan_demo,4,4.868,2026-07-15
FAM-001894,REGION_A,metropolitan_demo,4,6.455,2026-07-15
FAM-001895,REGION_A,metropolitan_demo,2,7.172,2026-07-15
FAM-001896,REGION_C,remote_demo,3,5.236,2026-07-15
FAM-001897,REGION_A,metropolitan_demo,3,7.171,2026-07-15
FAM-001898,REGION_A,metropolitan_demo,3,6.336,2026-07-15
FAM-001899,REGION_A,metropolitan_demo,4,4.593,2026-07-15
FAM-001900,REGION_A,metropolitan_demo,1,4.176,2026-07-15
FAM-001901,REGION_C,remote_demo,2,6.296,2026-07-15
FAM-001902,REGION_B,regional_demo,3,4.511,2026-07-15
FAM-001903,REGION_A,metropolitan_demo,4,6.374,2026-07-15
FAM-001904,REGION_A,metropolitan_demo,1,3.229,2026-07-15
FAM-001905,REGION_B,regional_demo,4,3.89,2026-07-15
FAM-001906,REGION_C,remote_demo,2,5.751,2026-07-15
FAM-001907,REGION_A,metropolitan_demo,2,4.973,2026-07-15
FAM-001908,REGION_A,metropolitan_demo,3,6.678,2026-07-15
FAM-001909,REGION_A,metropolitan_demo,3,5.377,2026-07-15
FAM-001910,REGION_C,remote_demo,4,7.193,2026-07-15
FAM-001911,REGION_A,metropolitan_demo,5,5.072,2026-07-15
FAM-001912,REGION_B,regional_demo,2,6.311,2026-07-15
FAM-001913,REGION_A,metropolitan_demo,4,7.092,2026-07-15
FAM-001914,REGION_B,regional_demo,3,5.647,2026-07-15
FAM-001915,REGION_A,metropolitan_demo,2,2.883,2026-07-15
FAM-001916,REGION_B,regional_demo,3,8.753,2026-07-15
FAM-001917,REGION_A,metropolitan_demo,2,4.559,2026-07-15
FAM-001918,REGION_B,regional_demo,5,8.533,2026-07-15
FAM-001919,REGION_B,regional_demo,3,5.757,2026-07-15
FAM-001920,REGION_B,regional_demo,2,7.654,2026-07-15
FAM-001921,REGION_B,regional_demo,4,4.767,2026-07-15
FAM-001922,REGION_A,metropolitan_demo,3,6.203,2026-07-15
FAM-001923,REGION_B,regional_demo,2,5.047,2026-07-15
FAM-001924,REGION_A,metropolitan_demo,3,7.214,2026-07-15
FAM-001925,REGION_A,metropolitan_demo,5,8.833,2026-07-15
FAM-001926,REGION_C,remote_demo,2,2.404,2026-07-15
FAM-001927,REGION_B,regional_demo,2,2.853,2026-07-15
FAM-001928,REGION_A,metropolitan_demo,4,3.865,2026-07-15
FAM-001929,REGION_A,metropolitan_demo,4,6.096,2026-07-15
FAM-001930,REGION_A,metropolitan_demo,5,6.877,2026-07-15
FAM-001931,REGION_A,metropolitan_demo,4,3.078,2026-07-15
FAM-001932,REGION_A,metropolitan_demo,4,8.423,2026-07-15
FAM-001933,REGION_A,metropolitan_demo,2,3.309,2026-07-15
FAM-001934,REGION_C,remote_demo,5,3.512,2026-07-15
FAM-001935,REGION_A,metropolitan_demo,4,8.481,2026-07-15
FAM-001936,REGION_A,metropolitan_demo,2,6.553,2026-07-15
FAM-001937,REGION_A,metropolitan_demo,5,8.055,2026-07-15
FAM-001938,REGION_A,metropolitan_demo,3,3.829,2026-07-15
FAM-001939,REGION_B,regional_demo,2,4.953,2026-07-15
FAM-001940,REGION_B,regional_demo,5,10.0,2026-07-15
FAM-001941,REGION_B,regional_demo,1,4.767,2026-07-15
FAM-001942,REGION_C,remote_demo,3,8.602,2026-07-15
FAM-001943,REGION_A,metropolitan_demo,2,4.884,2026-07-15
FAM-001944,REGION_A,metropolitan_demo,4,5.831,2026-07-15
FAM-001945,REGION_B,regional_demo,2,6.681,2026-07-15
FAM-001946,REGION_B,regional_demo,4,3.966,2026-07-15
FAM-001947,REGION_B,regional_demo,2,4.427,2026-07-15
FAM-001948,REGION_A,metropolitan_demo,2,5.372,2026-07-15
FAM-001949,REGION_A,metropolitan_demo,4,6.191,2026-07-15
FAM-001950,REGION_A,metropolitan_demo,1,3.161,2026-07-15
FAM-001951,REGION_A,metropolitan_demo,4,5.33,2026-07-15
FAM-001952,REGION_B,regional_demo,3,5.757,2026-07-15
FAM-001953,REGION_A,metropolitan_demo,3,6.222,2026-07-15
FAM-001954,REGION_B,regional_demo,2,4.483,2026-07-15
FAM-001955,REGION_B,regional_demo,3,4.664,2026-07-15
FAM-001956,REGION_B,regional_demo,3,3.836,2026-07-15
FAM-001957,REGION_C,remote_demo,3,3.877,2026-07-15
FAM-001958,REGION_A,metropolitan_demo,5,7.388,2026-07-15
FAM-001959,REGION_A,metropolitan_demo,3,5.248,2026-07-15
FAM-001960,REGION_A,metropolitan_demo,2,3.102,2026-07-15
FAM-001961,REGION_A,metropolitan_demo,4,3.818,2026-07-15
FAM-001962,REGION_A,metropolitan_demo,2,6.305,2026-07-15
FAM-001963,REGION_A,metropolitan_demo,4,8.741,2026-07-15
FAM-001964,REGION_A,metropolitan_demo,3,8.403,2026-07-15
FAM-001965,REGION_B,regional_demo,4,5.524,2026-07-15
FAM-001966,REGION_B,regional_demo,4,7.046,2026-07-15
FAM-001967,REGION_A,metropolitan_demo,4,7.422,2026-07-15
FAM-001968,REGION_A,metropolitan_demo,3,3.804,2026-07-15
FAM-001969,REGION_B,regional_demo,3,4.544,2026-07-15
FAM-001970,REGION_C,remote_demo,3,4.002,2026-07-15
FAM-001971,REGION_A,metropolitan_demo,4,6.187,2026-07-15
FAM-001972,REGION_B,regional_demo,1,2.671,2026-07-15
FAM-001973,REGION_B,regional_demo,4,5.393,2026-07-15
FAM-001974,REGION_B,regional_demo,5,6.47,2026-07-15
FAM-001975,REGION_A,metropolitan_demo,3,2.678,2026-07-15
FAM-001976,REGION_A,metropolitan_demo,4,4.784,2026-07-15
FAM-001977,REGION_B,regional_demo,2,6.395,2026-07-15
FAM-001978,REGION_B,regional_demo,4,5.58,2026-07-15
FAM-001979,REGION_A,metropolitan_demo,3,3.638,2026-07-15
FAM-001980,REGION_A,metropolitan_demo,3,4.706,2026-07-15
FAM-001981,REGION_A,metropolitan_demo,5,6.583,2026-07-15
FAM-001982,REGION_C,remote_demo,5,7.245,2026-07-15
FAM-001983,REGION_A,metropolitan_demo,3,7.935,2026-07-15
FAM-001984,REGION_A,metropolitan_demo,4,5.988,2026-07-15
FAM-001985,REGION_B,regional_demo,2,5.769,2026-07-15
FAM-001986,REGION_C,remote_demo,5,6.088,2026-07-15
FAM-001987,REGION_C,remote_demo,2,8.038,2026-07-15
FAM-001988,REGION_C,remote_demo,1,5.894,2026-07-15
FAM-001989,REGION_A,metropolitan_demo,3,3.99,2026-07-15
FAM-001990,REGION_C,remote_demo,3,4.299,2026-07-15
FAM-001991,REGION_B,regional_demo,2,4.283,2026-07-15
FAM-001992,REGION_A,metropolitan_demo,4,4.588,2026-07-15
FAM-001993,REGION_A,metropolitan_demo,4,4.917,2026-07-15
FAM-001994,REGION_A,metropolitan_demo,3,4.298,2026-07-15
FAM-001995,REGION_A,metropolitan_demo,2,7.304,2026-07-15
FAM-001996,REGION_C,remote_demo,2,4.406,2026-07-15
FAM-001997,REGION_A,metropolitan_demo,3,4.791,2026-07-15
FAM-001998,REGION_A,metropolitan_demo,5,6.91,2026-07-15
FAM-001999,REGION_A,metropolitan_demo,5,6.568,2026-07-15
FAM-002000,REGION_A,metropolitan_demo,3,4.082,2026-07-15
