assessment_id,child_id,assessment_age_years,assessment_domain,standardised_score_demo,assessment_date_demo,assessment_status,record_created_at_demo
EDU-000311,CH-000039,14,literacy_demo,0.998,2021-12-25,observed,2026-07-15
EDU-000312,CH-000039,14,numeracy_demo,0.8994,2022-01-31,observed,2026-07-15
EDU-000313,CH-000040,8,literacy_demo,0.6022,2009-10-11,observed,2026-07-15
EDU-000314,CH-000040,8,numeracy_demo,0.6301,2009-08-25,observed,2026-07-15
EDU-000315,CH-000040,10,literacy_demo,-0.636,2011-09-25,observed,2026-07-15
EDU-000316,CH-000040,10,numeracy_demo,0.9974,2011-08-11,observed,2026-07-15
EDU-000317,CH-000040,12,literacy_demo,0.4788,2013-09-13,observed,2026-07-15
EDU-000318,CH-000040,12,numeracy_demo,0.2618,2013-10-29,observed,2026-07-15
EDU-000319,CH-000040,14,literacy_demo,0.8757,2015-09-30,observed,2026-07-15
EDU-000320,CH-000040,14,numeracy_demo,0.9768,2015-08-30,observed,2026-07-15
EDU-000321,CH-000041,8,literacy_demo,0.8767,2012-06-28,observed,2026-07-15
EDU-000322,CH-000041,8,numeracy_demo,0.5212,2012-05-16,observed,2026-07-15
EDU-000323,CH-000041,10,literacy_demo,0.5821,2014-05-15,observed,2026-07-15
EDU-000324,CH-000041,10,numeracy_demo,0.504,2014-08-03,observed,2026-07-15
EDU-000325,CH-000041,12,literacy_demo,0.4695,2016-05-22,observed,2026-07-15
EDU-000326,CH-000041,12,numeracy_demo,0.1677,2016-06-30,observed,2026-07-15
EDU-000327,CH-000041,14,literacy_demo,0.9247,2018-06-16,observed,2026-07-15
EDU-000328,CH-000041,14,numeracy_demo,0.6731,2018-05-10,observed,2026-07-15
EDU-000329,CH-000042,8,literacy_demo,,2014-02-15,missing_demo,2026-07-15
EDU-000330,CH-000042,8,numeracy_demo,0.6163,2014-03-08,observed,2026-07-15
EDU-000331,CH-000042,10,literacy_demo,0.0923,2016-03-17,observed,2026-07-15
EDU-000332,CH-000042,10,numeracy_demo,0.2492,2016-04-02,observed,2026-07-15
EDU-000333,CH-000042,12,literacy_demo,0.4485,2018-04-19,observed,2026-07-15
EDU-000334,CH-000042,12,numeracy_demo,-0.3479,2018-04-23,observed,2026-07-15
EDU-000335,CH-000042,14,literacy_demo,0.7034,2020-04-06,observed,2026-07-15
EDU-000336,CH-000042,14,numeracy_demo,0.6714,2020-01-30,observed,2026-07-15
EDU-000337,CH-000043,8,literacy_demo,0.9945,2015-12-29,observed,2026-07-15
EDU-000338,CH-000043,8,numeracy_demo,0.974,2015-12-20,observed,2026-07-15
EDU-000339,CH-000043,10,literacy_demo,1.1537,2018-01-27,observed,2026-07-15
EDU-000340,CH-000043,10,numeracy_demo,1.3063,2017-12-30,observed,2026-07-15
EDU-000341,CH-000043,12,literacy_demo,0.8469,2020-02-06,observed,2026-07-15
EDU-000342,CH-000043,12,numeracy_demo,1.6679,2020-02-06,observed,2026-07-15
EDU-000343,CH-000043,14,literacy_demo,1.6344,2021-12-06,observed,2026-07-15
EDU-000344,CH-000043,14,numeracy_demo,1.5515,2021-11-27,observed,2026-07-15
EDU-000345,CH-000044,8,literacy_demo,0.4933,2015-01-29,observed,2026-07-15
EDU-000346,CH-000044,8,numeracy_demo,0.4912,2014-12-13,observed,2026-07-15
EDU-000347,CH-000044,10,literacy_demo,-0.5304,2017-02-09,observed,2026-07-15
EDU-000348,CH-000044,10,numeracy_demo,-0.6687,2017-01-17,observed,2026-07-15
EDU-000349,CH-000044,12,literacy_demo,0.4697,2019-02-23,observed,2026-07-15
EDU-000350,CH-000044,12,numeracy_demo,0.033,2019-02-02,observed,2026-07-15
EDU-000351,CH-000044,14,literacy_demo,-0.8436,2021-02-10,observed,2026-07-15
EDU-000352,CH-000044,14,numeracy_demo,-0.3805,2021-01-16,observed,2026-07-15
EDU-000353,CH-000045,8,literacy_demo,-0.2737,2011-01-10,observed,2026-07-15
EDU-000354,CH-000045,8,numeracy_demo,-0.3189,2011-03-08,observed,2026-07-15
EDU-000355,CH-000045,10,literacy_demo,-1.0545,2013-01-15,observed,2026-07-15
EDU-000356,CH-000045,10,numeracy_demo,-0.1605,2013-01-09,observed,2026-07-15
EDU-000357,CH-000045,12,literacy_demo,-0.1842,2015-01-17,observed,2026-07-15
EDU-000358,CH-000045,12,numeracy_demo,-0.1695,2015-03-07,observed,2026-07-15
EDU-000359,CH-000045,14,literacy_demo,0.0362,2017-02-19,observed,2026-07-15
EDU-000360,CH-000045,14,numeracy_demo,-0.0114,2017-01-30,observed,2026-07-15
EDU-000361,CH-000046,8,literacy_demo,-1.6085,2013-01-24,observed,2026-07-15
EDU-000362,CH-000046,8,numeracy_demo,-1.2034,2013-02-02,observed,2026-07-15
EDU-000363,CH-000046,10,literacy_demo,-1.2204,2015-03-11,observed,2026-07-15
EDU-000364,CH-000046,10,numeracy_demo,,2015-02-02,missing_demo,2026-07-15
EDU-000365,CH-000046,12,literacy_demo,-1.5753,2017-04-18,observed,2026-07-15
EDU-000366,CH-000046,12,numeracy_demo,-1.2064,2017-03-03,observed,2026-07-15
EDU-000367,CH-000046,14,literacy_demo,,2019-03-26,missing_demo,2026-07-15
EDU-000368,CH-000046,14,numeracy_demo,-0.523,2019-03-27,observed,2026-07-15
EDU-000369,CH-000047,8,literacy_demo,-1.6255,2017-01-19,observed,2026-07-15
EDU-000370,CH-000047,8,numeracy_demo,,2016-12-06,missing_demo,2026-07-15
EDU-000371,CH-000047,10,literacy_demo,-1.9669,2018-12-17,observed,2026-07-15
EDU-000372,CH-000047,10,numeracy_demo,-2.9555,2018-12-21,observed,2026-07-15
EDU-000373,CH-000047,12,literacy_demo,-2.8975,2020-12-26,observed,2026-07-15
EDU-000374,CH-000047,12,numeracy_demo,,2020-12-23,missing_demo,2026-07-15
EDU-000375,CH-000047,14,literacy_demo,-2.371,2023-01-20,observed,2026-07-15
EDU-000376,CH-000047,14,numeracy_demo,-1.7631,2022-11-27,observed,2026-07-15
EDU-000377,CH-000048,8,literacy_demo,-0.6514,2016-06-27,observed,2026-07-15
EDU-000378,CH-000048,8,numeracy_demo,-0.7533,2016-07-19,observed,2026-07-15
EDU-000379,CH-000048,10,literacy_demo,-0.5077,2018-06-10,observed,2026-07-15
EDU-000380,CH-000048,10,numeracy_demo,-0.5648,2018-07-05,observed,2026-07-15
EDU-000381,CH-000048,12,literacy_demo,-0.3523,2020-07-15,observed,2026-07-15
EDU-000382,CH-000048,12,numeracy_demo,-0.7098,2020-06-11,observed,2026-07-15
EDU-000383,CH-000048,14,literacy_demo,-0.7524,2022-05-17,observed,2026-07-15
EDU-000384,CH-000048,14,numeracy_demo,-0.6057,2022-06-22,observed,2026-07-15
EDU-000385,CH-000049,8,literacy_demo,1.5261,2018-03-21,observed,2026-07-15
EDU-000386,CH-000049,8,numeracy_demo,0.8337,2018-04-03,observed,2026-07-15
EDU-000387,CH-000049,10,literacy_demo,0.6541,2020-03-14,observed,2026-07-15
EDU-000388,CH-000049,10,numeracy_demo,0.9608,2020-03-05,observed,2026-07-15
EDU-000389,CH-000049,12,literacy_demo,0.7437,2022-02-03,observed,2026-07-15
EDU-000390,CH-000049,12,numeracy_demo,1.5799,2022-02-24,observed,2026-07-15
EDU-000391,CH-000049,14,literacy_demo,0.6156,2024-02-16,observed,2026-07-15
EDU-000392,CH-000049,14,numeracy_demo,0.6954,2024-03-29,observed,2026-07-15
EDU-000393,CH-000050,8,literacy_demo,0.53,2016-10-23,observed,2026-07-15
EDU-000394,CH-000050,8,numeracy_demo,0.8226,2016-08-14,observed,2026-07-15
EDU-000395,CH-000050,10,literacy_demo,0.1936,2018-08-22,observed,2026-07-15
EDU-000396,CH-000050,10,numeracy_demo,0.9594,2018-09-06,observed,2026-07-15
EDU-000397,CH-000050,12,literacy_demo,0.8266,2020-08-14,observed,2026-07-15
EDU-000398,CH-000050,12,numeracy_demo,1.2256,2020-10-02,observed,2026-07-15
EDU-000399,CH-000050,14,literacy_demo,0.1143,2022-09-17,observed,2026-07-15
EDU-000400,CH-000050,14,numeracy_demo,1.0579,2022-08-22,observed,2026-07-15
EDU-000401,CH-000051,8,literacy_demo,-0.0203,2018-08-27,observed,2026-07-15
EDU-000402,CH-000051,8,numeracy_demo,0.885,2018-07-19,observed,2026-07-15
EDU-000403,CH-000051,10,literacy_demo,1.1956,2020-06-14,observed,2026-07-15
EDU-000404,CH-000051,10,numeracy_demo,0.4668,2020-08-08,observed,2026-07-15
EDU-000405,CH-000051,12,literacy_demo,1.7922,2022-06-24,observed,2026-07-15
EDU-000406,CH-000051,12,numeracy_demo,0.5775,2022-07-16,observed,2026-07-15
EDU-000407,CH-000051,14,literacy_demo,0.4926,2024-09-02,observed,2026-07-15
EDU-000408,CH-000051,14,numeracy_demo,0.6562,2024-07-19,observed,2026-07-15
EDU-000409,CH-000052,8,literacy_demo,-0.0131,2016-07-12,observed,2026-07-15
EDU-000410,CH-000052,8,numeracy_demo,0.5015,2016-07-22,observed,2026-07-15
EDU-000411,CH-000052,10,literacy_demo,0.103,2018-07-19,observed,2026-07-15
EDU-000412,CH-000052,10,numeracy_demo,-0.701,2018-08-17,observed,2026-07-15
EDU-000413,CH-000052,12,literacy_demo,-0.2098,2020-07-25,observed,2026-07-15
EDU-000414,CH-000052,12,numeracy_demo,-0.1811,2020-09-30,observed,2026-07-15
EDU-000415,CH-000052,14,literacy_demo,-0.406,2022-07-18,observed,2026-07-15
EDU-000416,CH-000052,14,numeracy_demo,-0.2131,2022-09-04,observed,2026-07-15
EDU-000417,CH-000053,8,literacy_demo,0.9683,2019-05-23,observed,2026-07-15
EDU-000418,CH-000053,8,numeracy_demo,0.5603,2019-04-21,observed,2026-07-15
EDU-000419,CH-000053,10,literacy_demo,0.0523,2021-05-31,observed,2026-07-15
EDU-000420,CH-000053,10,numeracy_demo,1.1189,2021-05-06,observed,2026-07-15
EDU-000421,CH-000053,12,literacy_demo,0.1939,2023-04-03,observed,2026-07-15
EDU-000422,CH-000053,12,numeracy_demo,1.4132,2023-05-20,observed,2026-07-15
EDU-000423,CH-000053,14,literacy_demo,,2025-05-07,missing_demo,2026-07-15
EDU-000424,CH-000053,14,numeracy_demo,0.2365,2025-05-20,observed,2026-07-15
EDU-000425,CH-000054,8,literacy_demo,-0.1738,2011-09-11,observed,2026-07-15
EDU-000426,CH-000054,8,numeracy_demo,-0.0994,2011-08-31,observed,2026-07-15
EDU-000427,CH-000054,10,literacy_demo,0.4155,2013-09-10,observed,2026-07-15
EDU-000428,CH-000054,10,numeracy_demo,0.7723,2013-08-06,observed,2026-07-15
EDU-000429,CH-000054,12,literacy_demo,-0.4592,2015-07-22,observed,2026-07-15
EDU-000430,CH-000054,12,numeracy_demo,-0.8639,2015-08-17,observed,2026-07-15
EDU-000431,CH-000054,14,literacy_demo,-0.5308,2017-09-12,observed,2026-07-15
EDU-000432,CH-000054,14,numeracy_demo,-0.2436,2017-09-17,observed,2026-07-15
EDU-000433,CH-000055,8,literacy_demo,1.2877,2008-06-08,observed,2026-07-15
EDU-000434,CH-000055,8,numeracy_demo,1.0973,2008-08-11,observed,2026-07-15
EDU-000435,CH-000055,10,literacy_demo,1.1607,2010-06-28,observed,2026-07-15
EDU-000436,CH-000055,10,numeracy_demo,1.053,2010-07-16,observed,2026-07-15
EDU-000437,CH-000055,12,literacy_demo,1.1915,2012-07-28,observed,2026-07-15
EDU-000438,CH-000055,12,numeracy_demo,2.0041,2012-06-18,observed,2026-07-15
EDU-000439,CH-000055,14,literacy_demo,1.1054,2014-06-05,observed,2026-07-15
EDU-000440,CH-000055,14,numeracy_demo,1.1217,2014-06-26,observed,2026-07-15
EDU-000441,CH-000056,8,literacy_demo,1.2864,2016-08-13,observed,2026-07-15
EDU-000442,CH-000056,8,numeracy_demo,2.1157,2016-07-28,observed,2026-07-15
EDU-000443,CH-000056,10,literacy_demo,1.5703,2018-07-03,observed,2026-07-15
EDU-000444,CH-000056,10,numeracy_demo,1.9492,2018-09-27,observed,2026-07-15
EDU-000445,CH-000056,12,literacy_demo,1.6319,2020-07-07,observed,2026-07-15
EDU-000446,CH-000056,12,numeracy_demo,1.5631,2020-09-14,observed,2026-07-15
EDU-000447,CH-000056,14,literacy_demo,1.2286,2022-07-16,observed,2026-07-15
EDU-000448,CH-000056,14,numeracy_demo,1.9882,2022-09-17,observed,2026-07-15
EDU-000449,CH-000057,8,literacy_demo,1.7012,2018-06-27,observed,2026-07-15
EDU-000450,CH-000057,8,numeracy_demo,2.2284,2018-05-04,observed,2026-07-15
EDU-000451,CH-000057,10,literacy_demo,1.7711,2020-06-05,observed,2026-07-15
EDU-000452,CH-000057,10,numeracy_demo,1.4897,2020-05-14,observed,2026-07-15
EDU-000453,CH-000057,12,literacy_demo,2.1584,2022-06-12,observed,2026-07-15
EDU-000454,CH-000057,12,numeracy_demo,1.366,2022-05-10,observed,2026-07-15
EDU-000455,CH-000057,14,literacy_demo,2.0599,2024-06-29,observed,2026-07-15
EDU-000456,CH-000057,14,numeracy_demo,1.6224,2024-05-21,observed,2026-07-15
EDU-000457,CH-000058,8,literacy_demo,1.4864,2016-06-12,observed,2026-07-15
EDU-000458,CH-000058,8,numeracy_demo,0.5216,2016-06-27,observed,2026-07-15
EDU-000459,CH-000058,10,literacy_demo,0.8566,2018-05-05,observed,2026-07-15
EDU-000460,CH-000058,10,numeracy_demo,0.1143,2018-06-29,observed,2026-07-15
EDU-000461,CH-000058,12,literacy_demo,0.7029,2020-05-25,observed,2026-07-15
EDU-000462,CH-000058,12,numeracy_demo,0.8245,2020-05-06,observed,2026-07-15
EDU-000463,CH-000058,14,literacy_demo,0.7317,2022-06-01,observed,2026-07-15
EDU-000464,CH-000058,14,numeracy_demo,1.1989,2022-05-08,observed,2026-07-15
EDU-000465,CH-000059,8,literacy_demo,-1.3367,2008-06-28,observed,2026-07-15
EDU-000466,CH-000059,8,numeracy_demo,-1.4322,2008-08-05,observed,2026-07-15
EDU-000467,CH-000059,10,literacy_demo,-1.6278,2010-07-14,observed,2026-07-15
EDU-000468,CH-000059,10,numeracy_demo,,2010-06-26,missing_demo,2026-07-15
EDU-000469,CH-000059,12,literacy_demo,-2.9999,2012-06-02,observed,2026-07-15
EDU-000470,CH-000059,12,numeracy_demo,-1.8023,2012-06-06,observed,2026-07-15
EDU-000471,CH-000059,14,literacy_demo,-2.1417,2014-06-18,observed,2026-07-15
EDU-000472,CH-000059,14,numeracy_demo,-1.4129,2014-06-11,observed,2026-07-15
EDU-000473,CH-000060,8,literacy_demo,-0.4121,2010-11-25,observed,2026-07-15
EDU-000474,CH-000060,8,numeracy_demo,-1.6149,2010-10-22,observed,2026-07-15
EDU-000475,CH-000060,10,literacy_demo,-1.7545,2012-10-22,observed,2026-07-15
EDU-000476,CH-000060,10,numeracy_demo,-1.0264,2012-12-10,observed,2026-07-15
EDU-000477,CH-000060,12,literacy_demo,-0.4342,2014-11-09,observed,2026-07-15
EDU-000478,CH-000060,12,numeracy_demo,-0.9557,2014-11-23,observed,2026-07-15
EDU-000479,CH-000060,14,literacy_demo,-1.4002,2016-11-07,observed,2026-07-15
EDU-000480,CH-000060,14,numeracy_demo,-0.0486,2016-10-20,observed,2026-07-15
EDU-000481,CH-000061,8,literacy_demo,0.629,2010-08-12,observed,2026-07-15
EDU-000482,CH-000061,8,numeracy_demo,0.1645,2010-07-24,observed,2026-07-15
EDU-000483,CH-000061,10,literacy_demo,0.7115,2012-07-06,observed,2026-07-15
EDU-000484,CH-000061,10,numeracy_demo,0.5742,2012-06-30,observed,2026-07-15
EDU-000485,CH-000061,12,literacy_demo,0.7563,2014-07-07,observed,2026-07-15
EDU-000486,CH-000061,12,numeracy_demo,0.3485,2014-07-15,observed,2026-07-15
EDU-000487,CH-000061,14,literacy_demo,-0.7991,2016-07-08,observed,2026-07-15
EDU-000488,CH-000061,14,numeracy_demo,0.027,2016-07-23,observed,2026-07-15
EDU-000489,CH-000062,8,literacy_demo,1.203,2012-05-07,observed,2026-07-15
EDU-000490,CH-000062,8,numeracy_demo,0.9424,2012-03-24,observed,2026-07-15
EDU-000491,CH-000062,10,literacy_demo,0.071,2014-03-21,observed,2026-07-15
EDU-000492,CH-000062,10,numeracy_demo,0.8701,2014-03-20,observed,2026-07-15
EDU-000493,CH-000062,12,literacy_demo,,2016-02-21,missing_demo,2026-07-15
EDU-000494,CH-000062,12,numeracy_demo,0.7984,2016-05-04,observed,2026-07-15
EDU-000495,CH-000062,14,literacy_demo,0.5978,2018-03-04,observed,2026-07-15
EDU-000496,CH-000062,14,numeracy_demo,0.0178,2018-04-11,observed,2026-07-15
EDU-000497,CH-000063,8,literacy_demo,-1.0146,2014-04-19,observed,2026-07-15
EDU-000498,CH-000063,8,numeracy_demo,-0.0848,2014-03-27,observed,2026-07-15
EDU-000499,CH-000063,10,literacy_demo,-0.6712,2016-02-26,observed,2026-07-15
EDU-000500,CH-000063,10,numeracy_demo,-0.7122,2016-02-13,observed,2026-07-15
EDU-000501,CH-000063,12,literacy_demo,-0.9812,2018-04-07,observed,2026-07-15
EDU-000502,CH-000063,12,numeracy_demo,-1.4347,2018-02-25,observed,2026-07-15
EDU-000503,CH-000063,14,literacy_demo,-0.4399,2020-03-19,observed,2026-07-15
EDU-000504,CH-000063,14,numeracy_demo,-0.965,2020-03-27,observed,2026-07-15
EDU-000505,CH-000064,8,literacy_demo,-2.1538,2016-08-20,observed,2026-07-15
EDU-000506,CH-000064,8,numeracy_demo,-2.2617,2016-07-10,observed,2026-07-15
EDU-000507,CH-000064,10,literacy_demo,-2.2996,2018-06-24,observed,2026-07-15
EDU-000508,CH-000064,10,numeracy_demo,-1.089,2018-07-02,observed,2026-07-15
EDU-000509,CH-000064,12,literacy_demo,-1.6544,2020-08-29,observed,2026-07-15
EDU-000510,CH-000064,12,numeracy_demo,-1.5352,2020-06-12,observed,2026-07-15
EDU-000511,CH-000064,14,literacy_demo,-1.4139,2022-09-04,observed,2026-07-15
EDU-000512,CH-000064,14,numeracy_demo,-1.7439,2022-06-10,observed,2026-07-15
EDU-000513,CH-000065,8,literacy_demo,,2010-04-13,missing_demo,2026-07-15
EDU-000514,CH-000065,8,numeracy_demo,-0.5996,2010-05-10,observed,2026-07-15
EDU-000515,CH-000065,10,literacy_demo,-0.972,2012-03-30,observed,2026-07-15
EDU-000516,CH-000065,10,numeracy_demo,-0.4987,2012-02-27,observed,2026-07-15
EDU-000517,CH-000065,12,literacy_demo,,2014-02-10,missing_demo,2026-07-15
EDU-000518,CH-000065,12,numeracy_demo,-0.9848,2014-02-09,observed,2026-07-15
EDU-000519,CH-000065,14,literacy_demo,-0.8278,2016-04-24,observed,2026-07-15
EDU-000520,CH-000065,14,numeracy_demo,-1.7655,2016-02-28,observed,2026-07-15
EDU-000521,CH-000066,8,literacy_demo,-1.4948,2012-04-19,observed,2026-07-15
EDU-000522,CH-000066,8,numeracy_demo,-1.9634,2012-02-22,observed,2026-07-15
EDU-000523,CH-000066,10,literacy_demo,-2.5401,2014-04-29,observed,2026-07-15
EDU-000524,CH-000066,10,numeracy_demo,-2.4498,2014-03-24,observed,2026-07-15
EDU-000525,CH-000066,12,literacy_demo,-2.5732,2016-03-13,observed,2026-07-15
EDU-000526,CH-000066,12,numeracy_demo,-2.5545,2016-04-02,observed,2026-07-15
EDU-000527,CH-000066,14,literacy_demo,-2.4298,2018-03-21,observed,2026-07-15
EDU-000528,CH-000066,14,numeracy_demo,-2.3209,2018-05-03,observed,2026-07-15
EDU-000529,CH-000067,8,literacy_demo,-1.2054,2014-10-02,observed,2026-07-15
EDU-000530,CH-000067,8,numeracy_demo,-0.6884,2014-10-24,observed,2026-07-15
EDU-000531,CH-000067,10,literacy_demo,-0.9348,2016-10-03,observed,2026-07-15
EDU-000532,CH-000067,10,numeracy_demo,-1.5751,2016-09-03,observed,2026-07-15
EDU-000533,CH-000067,12,literacy_demo,-1.217,2018-09-13,observed,2026-07-15
EDU-000534,CH-000067,12,numeracy_demo,-0.711,2018-08-11,observed,2026-07-15
EDU-000535,CH-000067,14,literacy_demo,-0.9411,2020-09-22,observed,2026-07-15
EDU-000536,CH-000067,14,numeracy_demo,-0.5031,2020-09-16,observed,2026-07-15
EDU-000537,CH-000068,8,literacy_demo,-0.4179,2013-01-24,observed,2026-07-15
EDU-000538,CH-000068,8,numeracy_demo,-0.322,2012-12-26,observed,2026-07-15
EDU-000539,CH-000068,10,literacy_demo,-0.5207,2015-01-06,observed,2026-07-15
EDU-000540,CH-000068,10,numeracy_demo,0.2343,2015-01-04,observed,2026-07-15
EDU-000541,CH-000068,12,literacy_demo,-0.1032,2017-01-13,observed,2026-07-15
EDU-000542,CH-000068,12,numeracy_demo,-0.3995,2016-11-16,observed,2026-07-15
EDU-000543,CH-000068,14,literacy_demo,-0.8943,2018-12-16,observed,2026-07-15
EDU-000544,CH-000068,14,numeracy_demo,-0.1798,2018-10-28,observed,2026-07-15
EDU-000545,CH-000069,8,literacy_demo,-0.2749,2007-05-16,observed,2026-07-15
EDU-000546,CH-000069,8,numeracy_demo,,2007-06-06,missing_demo,2026-07-15
EDU-000547,CH-000069,10,literacy_demo,0.693,2009-04-18,observed,2026-07-15
EDU-000548,CH-000069,10,numeracy_demo,0.2724,2009-06-17,observed,2026-07-15
EDU-000549,CH-000069,12,literacy_demo,-0.4273,2011-04-06,observed,2026-07-15
EDU-000550,CH-000069,12,numeracy_demo,-0.2605,2011-04-27,observed,2026-07-15
EDU-000551,CH-000069,14,literacy_demo,0.0745,2013-05-09,observed,2026-07-15
EDU-000552,CH-000069,14,numeracy_demo,,2013-05-23,missing_demo,2026-07-15
EDU-000553,CH-000070,8,literacy_demo,-0.2137,2009-02-02,observed,2026-07-15
EDU-000554,CH-000070,8,numeracy_demo,-0.6273,2009-01-07,observed,2026-07-15
EDU-000555,CH-000070,10,literacy_demo,-0.2862,2010-12-11,observed,2026-07-15
EDU-000556,CH-000070,10,numeracy_demo,-0.2192,2011-02-24,observed,2026-07-15
EDU-000557,CH-000070,12,literacy_demo,-0.1117,2013-02-27,observed,2026-07-15
EDU-000558,CH-000070,12,numeracy_demo,-0.883,2012-12-25,observed,2026-07-15
EDU-000559,CH-000070,14,literacy_demo,-0.8733,2015-01-06,observed,2026-07-15
EDU-000560,CH-000070,14,numeracy_demo,0.798,2015-01-10,observed,2026-07-15
EDU-000561,CH-000071,8,literacy_demo,-0.4392,2012-08-05,observed,2026-07-15
EDU-000562,CH-000071,8,numeracy_demo,-0.0949,2012-08-11,observed,2026-07-15
EDU-000563,CH-000071,10,literacy_demo,-0.1929,2014-08-13,observed,2026-07-15
EDU-000564,CH-000071,10,numeracy_demo,-0.3208,2014-08-31,observed,2026-07-15
EDU-000565,CH-000071,12,literacy_demo,-0.8217,2016-08-09,observed,2026-07-15
EDU-000566,CH-000071,12,numeracy_demo,-0.1876,2016-06-28,observed,2026-07-15
EDU-000567,CH-000071,14,literacy_demo,-0.4608,2018-08-13,observed,2026-07-15
EDU-000568,CH-000071,14,numeracy_demo,-0.1049,2018-09-11,observed,2026-07-15
EDU-000569,CH-000072,8,literacy_demo,1.0134,2014-03-30,observed,2026-07-15
EDU-000570,CH-000072,8,numeracy_demo,0.9468,2014-01-15,observed,2026-07-15
EDU-000571,CH-000072,10,literacy_demo,0.8975,2016-04-10,observed,2026-07-15
EDU-000572,CH-000072,10,numeracy_demo,1.4543,2016-04-13,observed,2026-07-15
EDU-000573,CH-000072,12,literacy_demo,1.7166,2018-02-14,observed,2026-07-15
EDU-000574,CH-000072,12,numeracy_demo,2.1041,2018-04-09,observed,2026-07-15
EDU-000575,CH-000072,14,literacy_demo,1.6369,2020-03-24,observed,2026-07-15
EDU-000576,CH-000072,14,numeracy_demo,1.0743,2020-03-19,observed,2026-07-15
EDU-000577,CH-000073,8,literacy_demo,1.2082,2013-05-29,observed,2026-07-15
EDU-000578,CH-000073,8,numeracy_demo,1.4416,2013-05-11,observed,2026-07-15
EDU-000579,CH-000073,10,literacy_demo,1.7325,2015-06-16,observed,2026-07-15
EDU-000580,CH-000073,10,numeracy_demo,2.0272,2015-06-25,observed,2026-07-15
EDU-000581,CH-000073,12,literacy_demo,1.6313,2017-05-24,observed,2026-07-15
EDU-000582,CH-000073,12,numeracy_demo,2.5672,2017-07-05,observed,2026-07-15
EDU-000583,CH-000073,14,literacy_demo,2.0437,2019-06-13,observed,2026-07-15
EDU-000584,CH-000073,14,numeracy_demo,1.8907,2019-05-13,observed,2026-07-15
EDU-000585,CH-000074,8,literacy_demo,-0.4684,2012-04-30,observed,2026-07-15
EDU-000586,CH-000074,8,numeracy_demo,-0.9565,2012-05-03,observed,2026-07-15
EDU-000587,CH-000074,10,literacy_demo,-0.7951,2014-05-05,observed,2026-07-15
EDU-000588,CH-000074,10,numeracy_demo,0.0295,2014-05-11,observed,2026-07-15
EDU-000589,CH-000074,12,literacy_demo,-0.5408,2016-04-04,observed,2026-07-15
EDU-000590,CH-000074,12,numeracy_demo,,2016-03-25,missing_demo,2026-07-15
EDU-000591,CH-000074,14,literacy_demo,-0.3451,2018-03-22,observed,2026-07-15
